,Date,24-Hour_Passes,3-Day_Passes,Total_Trips_Since_Launch,Miles_to_Date,Miles_Today,Total_Members_All_Time,Trips_in_Past_24hrs
1413,8/14/2017,1816,294.0,48666582.0,85325450.017,139535.0,236328.0,61460
1414,8/15/2017,948,125.0,48719042.0,85431145.017,105695.0,236504.0,52460
1415,8/16/2017,1905,251.0,48787476.0,85590177.017,159032.0,236681.0,68434
1416,8/17/2017,2087,261.0,48854130.0,85746987.017,156810.0,236872.0,66654
1417,8/18/2017,840,124.0,48890749.0,85837691.017,90704.0,236984.0,36619
1418,8/19/2017,5992,461.0,48953189.0,86023728.017,186037.0,237324.0,62440
1419,8/20/2017,4218,313.0,49008627.0,86171107.017,147379.0,237518.0,55438
1420,8/21/2017,1832,277.0,49069682.0,86309166.017,138059.0,237710.0,61055
1421,8/22/2017,1477,260.0,49130223.0,86442575.017,133409.0,237878.0,60541
1422,8/23/2017,1712,219.0,49195292.0,86583935.017,141360.0,238057.0,65069
1423,8/24/2017,1820,315.0,49261598.0,86735384.017,151449.0,238257.0,66306
1424,8/25/2017,2316,325.0,49325815.0,86891728.017,156344.0,238406.0,64217
1425,8/26/2017,3621,214.0,49375926.0,87024560.017,132832.0,238546.0,50111
1426,8/27/2017,4135,278.0,49430520.0,87170084.017,145524.0,238771.0,54594
1427,8/28/2017,1616,272.0,49491405.0,87303210.017,133126.0,239016.0,60885
1428,8/29/2017,424,104.0,49526556.0,87370658.017,67448.0,239163.0,35151
1429,8/30/2017,1760,309.0,49591884.0,87517983.017,147325.0,239347.0,65328
1430,8/31/2017,1727,260.0,49656765.0,87662835.017,144852.0,239519.0,64881
1431,9/1/2017,1775,294.0,49711646.0,87792217.017,129382.0,239653.0,54881
1432,9/2/2017,3359,420.0,49749456.0,87900166.017,107949.0,239785.0,37810
1433,9/3/2017,2394,175.0,49780411.0,87984154.017,83988.0,239906.0,30955
1434,9/4/2017,5298,362.0,49835695.0,88148777.017,164623.0,240126.0,55284
1435,9/5/2017,1607,265.0,49901138.0,88289139.017,140362.0,240378.0,65443
1436,9/6/2017,445,90.0,49943456.0,88375534.017,86395.0,240541.0,42318
1437,9/7/2017,1542,356.0,50013027.0,88524203.017,148669.0,240750.0,69571
1438,9/8/2017,1976,322.0,50082643.0,88678600.017,154397.0,240903.0,69616
1439,9/9/2017,4196,272.0,50142830.0,88829447.017,150847.0,241108.0,60187
1440,9/10/2017,4056,301.0,50203580.0,88984035.017,154588.0,241329.0,60750
1441,9/11/2017,1992,276.0,50275544.0,89150212.017,166177.0,241563.0,71964
1442,9/12/2017,1737,238.0,50350167.0,89311475.017,161263.0,241775.0,74623
1443,9/13/2017,1471,199.0,50419783.0,89458277.017,146802.0,241991.0,69616
1444,9/14/2017,1551,244.0,50491911.0,89608812.017,150535.0,242211.0,72128
1445,9/15/2017,2088,323.0,50564272.0,89768950.017,160138.0,242393.0,72361
1446,9/16/2017,4304,297.0,50625349.0,89925789.017,156839.0,242552.0,61077
1447,9/17/2017,3869,229.0,50685352.0,90082623.017,156834.0,242748.0,60003
1448,9/18/2017,1387,190.0,50749559.0,90220701.017,138078.0,242968.0,64207
1449,9/19/2017,914,146.0,50807536.0,90336152.017,115451.0,243128.0,57977
1450,9/20/2017,1385,202.0,50878758.0,90486529.017,150377.0,243309.0,71222
1451,9/21/2017,1690,191.0,50946557.0,90638992.017,152463.0,243503.0,67799
1452,9/22/2017,2315,259.0,51016749.0,90802106.017,163114.0,243715.0,70192
1453,9/23/2017,4821,322.0,51079497.0,90967688.017,165582.0,243967.0,62748
1454,9/24/2017,3681,176.0,51137000.0,91116614.017,148926.0,244277.0,57503
1455,9/25/2017,1537,258.0,51206271.0,91272981.017,156367.0,244551.0,69271
1456,9/26/2017,1359,257.0,51277837.0,91429760.017,156779.0,244809.0,71566
1457,9/27/2017,1268,200.0,51347779.0,91577737.017,147977.0,245051.0,69942
1458,9/28/2017,1490,224.0,51418730.0,91726131.017,148394.0,245299.0,70951
1459,9/29/2017,1875,288.0,51485976.0,91867840.017,141709.0,245558.0,67246
1460,9/30/2017,2694,214.0,51536176.0,91981453.017,113613.0,245923.0,50200
1461,10/1/2017,3511,235.0,51591679.0,92120464.017,139011.0,246193.0,55503
1462,10/2/2017,1408,242.0,51657188.0,92262212.017,141748.0,246402.0,65509
1463,10/3/2017,1258,194.0,51726293.0,92398012.017,135800.0,246566.0,69105
1464,10/4/2017,1377,188.0,51797746.0,92548336.017,150324.0,246742.0,71453
1465,10/5/2017,1365,251.0,51867919.0,92698773.017,150437.0,246893.0,70173
1466,10/6/2017,2104,383.0,51938168.0,92847168.017,148395.0,247025.0,70249
1467,10/7/2017,4996,356.0,52001798.0,93001096.017,153928.0,247206.0,63630
1468,10/8/2017,2233,192.0,52042837.0,93101886.017,100790.0,247336.0,41039
1469,10/9/2017,594,84.0,52081227.0,93180798.017,78912.0,247453.0,38390
1470,10/10/2017,2016,312.0,52155344.0,93336776.017,155978.0,247615.0,74117
1471,10/11/2017,1146,161.0,52218931.0,93463524.017,126748.0,247767.0,63587
1472,10/12/2017,1070,169.0,52280175.0,93586957.017,123433.0,247896.0,61244
1473,10/13/2017,1768,308.0,52347191.0,93723565.017,136608.0,248038.0,67016
1474,10/14/2017,3680,347.0,52405962.0,93866041.017,142476.0,248167.0,58771
1475,10/15/2017,3381,276.0,52462491.0,94003405.017,137364.0,248382.0,56529
1476,10/16/2017,997,192.0,52524220.0,94129205.017,125800.0,248552.0,61729
1477,10/17/2017,1030,170.0,52588700.0,94251550.017,122345.0,248712.0,64480
1478,10/18/2017,1202,249.0,52658933.0,94399392.017,147842.0,248878.0,70233
1479,10/19/2017,1491,274.0,52731244.0,94543056.017,143664.0,249016.0,72311
1480,10/20/2017,2246,351.0,52803418.0,94700311.017,157255.0,249162.0,72174
1481,10/21/2017,5093,276.0,52869290.0,94869713.017,169402.0,249378.0,65872
1482,10/22/2017,4596,200.0,52931438.0,95023157.017,153444.0,249596.0,62148
1483,10/23/2017,1659,279.0,53000711.0,95167056.017,143899.0,249825.0,69273
1484,10/24/2017,466,82.0,53048788.0,95262655.017,95599.0,249930.0,48077
1485,10/25/2017,1133,246.0,53120072.0,95404662.017,142007.0,250090.0,71284
1486,10/26/2017,973,191.0,53184074.0,95528081.017,123419.0,250187.0,64002
1487,10/27/2017,1991,352.0,53253339.0,95667562.017,139481.0,250319.0,69265
1488,10/28/2017,4306,317.0,53314684.0,95811133.017,143571.0,250499.0,61345
1489,10/29/2017,213,8.0,53324221.0,95831943.017,20810.0,250556.0,9537
1490,10/30/2017,771,121.0,53373467.0,95927445.017,95502.0,250681.0,49246
1491,10/31/2017,1076,166.0,53433709.0,96042774.017,115329.0,250892.0,60242
1492,11/1/2017,717,125.0,53494481.0,96154078.017,111304.0,250975.0,60772
1493,11/2/2017,1485,291.0,53565291.0,96298533.017,144455.0,251060.0,70810
1494,11/3/2017,2275,335.0,53637108.0,96445588.017,147055.0,251163.0,71817
1495,11/4/2017,3086,243.0,53690541.0,96565707.017,120119.0,251269.0,53433
1496,11/5/2017,1263,80.0,53725484.0,96641988.017,76281.0,251349.0,34943
1497,11/6/2017,1052,133.0,53783090.0,96758306.017,116318.0,251433.0,57606
1498,11/7/2017,643,77.0,53819451.0,96827894.017,69588.0,251487.0,36361
1499,11/8/2017,597,95.0,53873662.0,96935746.017,107852.0,251537.0,54211
1500,11/9/2017,837,171.0,53932078.0,97048865.017,113119.0,251591.0,58416
1501,11/10/2017,425,82.0,53970510.0,97123659.017,74794.0,251614.0,38432
1502,11/11/2017,832,64.0,53998652.0,97179009.017,55350.0,251657.0,28142
1503,11/12/2017,1191,62.0,54031123.0,97252196.017,73187.0,251699.0,32471
1504,11/13/2017,314,47.0,54069875.0,97324308.017,72112.0,251751.0,38752
1505,11/14/2017,493,59.0,54122153.0,97419636.017,95328.0,251802.0,52278
1506,11/15/2017,524,70.0,54176383.0,97524226.017,104590.0,251842.0,54230
1507,11/16/2017,521,74.0,54226120.0,97617758.017,93532.0,251884.0,49737
1508,11/17/2017,712,74.0,54275109.0,97711234.017,93476.0,251928.0,48989
1509,11/18/2017,872,53.0,54302854.0,97769370.017,58136.0,251965.0,27745
1510,11/19/2017,1020,64.0,54334451.0,97835448.017,66078.0,252008.0,31597
1511,11/20/2017,501,49.0,54379571.0,97920743.017,85295.0,252041.0,45120
1512,11/21/2017,960,69.0,54432019.0,98016031.017,95288.0,252075.0,52448
1513,11/22/2017,458,64.0,54464316.0,98085561.017,69530.0,252103.0,32297
1514,11/23/2017,806,103.0,54478021.0,98118088.017,32527.0,252115.0,13705
1515,11/24/2017,1129,95.0,54501744.0,98182100.017,64012.0,252151.0,23723
1516,11/25/2017,1995,85.0,54532254.0,98255642.017,73542.0,252184.0,30510
1517,11/26/2017,904,63.0,54559434.0,98316294.017,60652.0,252227.0,27180
1518,11/27/2017,553,46.0,54606166.0,98415704.017,99410.0,252277.0,46732
1519,11/28/2017,455,58.0,54657332.0,98513033.017,97329.0,252316.0,51166
1520,11/29/2017,638,71.0,54712622.0,98620073.017,107040.0,252365.0,55290
1521,11/30/2017,509,83.0,54764321.0,98717183.017,97110.0,252414.0,51699
1522,12/1/2017,695,123.0,54815029.0,98817051.017,99868.0,252473.0,50708
1523,12/2/2017,1513,100.0,54853951.0,98900711.017,83660.0,252514.0,38922
1524,12/3/2017,1037,66.0,54887679.0,98978626.017,77915.0,252561.0,33728
1525,12/4/2017,649,63.0,54937309.0,99070768.017,92142.0,252618.0,49630
1526,12/5/2017,381,57.0,54979101.0,99155776.017,85008.0,252686.0,41792
1527,12/6/2017,368,55.0,55025436.0,99243104.017,87328.0,252724.0,46335
1528,12/7/2017,427,65.0,55070803.0,99337757.017,94653.0,252761.0,45367
1529,12/8/2017,443,58.0,55112133.0,99418974.017,81217.0,252791.0,41330
1530,12/9/2017,112,15.0,55122937.0,99439929.017,20955.0,252811.0,10804
1531,12/10/2017,287,26.0,55142752.0,99483550.017,43621.0,252830.0,19815
1532,12/11/2017,456,38.0,55184590.0,99564621.017,81071.0,252869.0,41838
1533,12/12/2017,262,42.0,55227210.0,99653120.017,88499.0,252915.0,42620
1534,12/13/2017,155,20.0,55259833.0,99713171.017,60051.0,252942.0,32623
1535,12/14/2017,134,10.0,55287327.0,99762819.017,49648.0,252960.0,27494
1536,12/15/2017,130,9.0,55310271.0,99804417.017,41598.0,252980.0,22944
1537,12/16/2017,240,24.0,55329331.0,99843183.017,38766.0,252992.0,19060
1538,12/17/2017,343,27.0,55351734.0,99892973.017,49790.0,253011.0,22403
1539,12/18/2017,409,34.0,55391902.0,99972887.017,79914.0,253054.0,40168
1540,12/19/2017,541,42.0,55441405.0,100070188.017,97301.0,253087.0,49503
1541,12/20/2017,422,40.0,55482866.0,100149021.017,78833.0,253142.0,41461
1542,12/21/2017,386,47.0,55520458.0,100219318.017,70297.0,253180.0,37592
1543,12/22/2017,506,23.0,55554796.0,100281705.017,62387.0,253212.0,34338
1544,12/23/2017,112,10.0,55564404.0,100305910.017,24205.0,253228.0,9608
1545,12/24/2017,492,39.0,55577619.0,100343895.017,37985.0,253250.0,13215
1546,12/25/2017,439,27.0,55584098.0,100370662.017,26767.0,253293.0,6479
1547,12/26/2017,220,29.0,55598211.0,100403581.017,32919.0,253324.0,14113
1548,12/27/2017,234,33.0,55614576.0,100435374.017,31793.0,253346.0,16365
1549,12/28/2017,121,17.0,55627995.0,100469812.017,34438.0,253365.0,13419
1550,12/29/2017,177,17.0,55641754.0,100499096.017,29284.0,253395.0,13759
1551,12/30/2017,53,10.0,55647710.0,100513006.017,13910.0,253407.0,5956
1552,12/31/2017,94,2.0,55654279.0,100531332.017,18326.0,253443.0,6569
1553,1/1/2018,123,7.0,55659778.0,100542815.017,11483.0,253490.0,5499
1554,1/2/2018,125,12.0,55678596.0,100582167.017,39352.0,253558.0,18818
1555,1/3/2018,164,4.0,55702895.0,100625020.017,42853.0,253591.0,24299
1556,1/4/2018,2,1.0,55704817.0,100630348.017,5328.0,253604.0,1922
1557,1/5/2018,14,0.0,55709789.0,100644651.017,14303.0,253614.0,4972
1558,1/6/2018,9,2.0,55714083.0,100654130.017,9479.0,253624.0,4294
1559,1/7/2018,41,4.0,55719723.0,100663517.017,9387.0,253640.0,5640
1560,1/8/2018,45,4.0,55735543.0,100694811.017,31294.0,253661.0,15820
1561,1/9/2018,112,17.0,55760633.0,100745792.017,50981.0,253690.0,25090
1562,1/10/2018,142,18.0,55788885.0,100796010.017,50218.0,253720.0,28252
1563,1/11/2018,244,15.0,55822846.0,100862594.017,66584.0,253757.0,33961
1564,1/12/2018,152,16.0,55845098.0,100908997.017,46403.0,253786.0,22252
1565,1/13/2018,355,31.0,55862856.0,100939415.017,30418.0,253809.0,17758
1566,1/14/2018,183,9.0,55875250.0,100972364.017,32949.0,253827.0,12394
1567,1/15/2018,150,8.0,55892887.0,101014134.017,41770.0,253857.0,17637
1568,1/16/2018,189,13.0,55923165.0,101074187.017,60053.0,253895.0,30278
1569,1/17/2018,52,12.0,55942175.0,101110506.017,36319.0,253921.0,19010
1570,1/18/2018,92,18.0,55969837.0,101163079.017,52573.0,253952.0,27662
1571,1/19/2018,216,15.0,56000362.0,101213401.017,50322.0,253983.0,30525
1572,1/20/2018,1044,41.0,56028869.0,101272737.017,59336.0,254025.0,28507
1573,1/21/2018,1013,26.0,56056777.0,101334308.017,61571.0,254092.0,27908
1574,1/22/2018,345,25.0,56093641.0,101402946.017,68638.0,254144.0,36864
1575,1/23/2018,179,19.0,56122437.0,101466639.017,63693.0,254191.0,28796
1576,1/24/2018,232,32.0,56158515.0,101536235.017,69596.0,254236.0,36078
1577,1/25/2018,181,16.0,56189662.0,101588162.017,51927.0,254263.0,31147
1578,1/26/2018,313,23.0,56222735.0,101650019.017,61857.0,254301.0,33073
1579,1/27/2018,1415,41.0,56257083.0,101720165.017,70146.0,254368.0,34348
1580,1/28/2018,334,22.0,56277183.0,101758386.017,38221.0,254415.0,20100
1581,1/29/2018,274,33.0,56313982.0,101827254.017,68868.0,254466.0,36799
1582,1/30/2018,114,15.0,56341978.0,101886514.017,59260.0,254492.0,27996
1583,1/31/2018,141,19.0,56373254.0,101940954.017,54440.0,254539.0,31276
1584,2/1/2018,212,27.0,56408815.0,102007938.017,66984.0,254590.0,35561
1585,2/2/2018,129,18.0,56435128.0,102058365.017,50427.0,254620.0,26313
1586,2/3/2018,263,23.0,56453513.0,102098385.017,40020.0,254640.0,18385
1587,2/4/2018,224,7.0,56467472.0,102133506.017,35121.0,254670.0,13959
1588,2/5/2018,193,21.0,56496540.0,102189567.017,56061.0,254725.0,29068
1589,2/6/2018,160,18.0,56530642.0,102257627.017,68060.0,254760.0,34102
1590,2/7/2018,30,4.0,56545931.0,102289200.017,31573.0,254781.0,15289
1591,2/8/2018,168,20.0,56577494.0,102350185.017,60985.0,254806.0,31563
1592,2/9/2018,223,25.0,56609061.0,102407255.017,57070.0,254833.0,31567
1593,2/10/2018,343,26.0,56625384.0,102444896.017,37641.0,254857.0,16323
1594,2/11/2018,85,2.0,56634193.0,102466063.017,21167.0,254877.0,8809
1595,2/12/2018,339,40.0,56669331.0,102534346.017,68283.0,254922.0,35138
1596,2/13/2018,252,31.0,56704520.0,102603766.017,69420.0,254968.0,35189
1597,2/14/2018,408,39.0,56744111.0,102683847.017,80081.0,255002.0,39591
1598,2/15/2018,501,28.0,56788304.0,102772321.017,88474.0,255044.0,44193
1599,2/16/2018,316,37.0,56817495.0,102829540.017,57219.0,255088.0,29191
1600,2/17/2018,537,51.0,56835416.0,102868374.017,38834.0,255118.0,17921
1601,2/18/2018,938,40.0,56856953.0,102918886.017,50512.0,255151.0,21537
1602,2/19/2018,553,50.0,56882630.0,102981036.017,62150.0,255217.0,25677
1603,2/20/2018,906,85.0,56927108.0,103079165.017,98129.0,255306.0,44478
1604,2/21/2018,1596,77.0,56980218.0,103197471.017,118306.0,255430.0,53110
1605,2/22/2018,147,18.0,57007228.0,103252328.017,54857.0,255485.0,27010
1606,2/23/2018,165,22.0,57032861.0,103301967.017,49639.0,255534.0,25633
1607,2/24/2018,956,51.0,57058411.0,103363218.017,61251.0,255597.0,25550
1608,2/25/2018,231,18.0,57074560.0,103397270.017,34052.0,255654.0,16149
1609,2/26/2018,448,54.0,57117130.0,103481884.017,84614.0,255747.0,42570
1610,2/27/2018,664,48.0,57165644.0,103589566.017,107682.0,255836.0,48514
1611,2/28/2018,637,52.0,57216351.0,103690421.017,100855.0,255944.0,50707
1612,3/1/2018,571,45.0,57261913.0,103781910.017,91489.0,256022.0,45562
1613,3/2/2018,21,7.0,57268768.0,103805187.017,23277.0,256050.0,6855
1614,3/3/2018,851,56.0,57297129.0,103866294.017,61107.0,256117.0,28361
1615,3/4/2018,704,33.0,57322391.0,103926784.017,60490.0,256189.0,25262
1616,3/5/2018,357,47.0,57359165.0,104001974.017,75190.0,256263.0,36774
1617,3/6/2018,516,27.0,57401853.0,104082969.017,80995.0,256307.0,42688
1618,3/7/2018,16,7.0,57410041.0,104105281.017,22312.0,256333.0,8188
1619,3/8/2018,188,17.0,57438481.0,104158684.017,53403.0,256360.0,28440
1620,3/9/2018,344,43.0,57473393.0,104228752.017,70068.0,256393.0,34912
1621,3/10/2018,689,43.0,57498836.0,104288095.017,59343.0,256438.0,25443
1622,3/11/2018,1173,46.0,57526432.0,104355717.017,67622.0,256517.0,27596
1623,3/12/2018,351,39.0,57562771.0,104432286.017,76569.0,256578.0,36339
1624,3/13/2018,133,14.0,57585908.0,104478307.017,46021.0,256623.0,23137
1625,3/14/2018,269,39.0,57621285.0,104540659.017,62352.0,256673.0,35377
1626,3/15/2018,462,66.0,57660857.0,104612851.017,72192.0,256724.0,39572
1627,3/16/2018,383,55.0,57695778.0,104675232.017,62381.0,256763.0,34921
1628,3/17/2018,1015,56.0,57723449.0,104737756.017,62524.0,256823.0,27671
1629,3/18/2018,839,36.0,57748607.0,104792938.017,55182.0,256880.0,25158
1630,3/19/2018,544,39.0,57787885.0,104876024.017,83086.0,256933.0,39278
1631,3/20/2018,187,17.0,57823417.0,104945597.017,69573.0,256986.0,35532
1632,3/21/2018,3,1.0,57827172.0,104957396.017,11799.0,257004.0,3755
1633,3/22/2018,216,25.0,57854480.0,105019111.017,61715.0,257040.0,27308
1634,3/23/2018,543,55.0,57893007.0,105096779.017,77668.0,257098.0,38527
1635,3/24/2018,1755,88.0,57927403.0,105176341.017,79562.0,257167.0,34396
1636,3/25/2018,710,24.0,57952965.0,105238997.017,62656.0,257226.0,25562
1637,3/26/2018,718,87.0,57993260.0,105327828.017,88831.0,257315.0,40295
1638,3/27/2018,524,63.0,58034614.0,105416814.017,88986.0,257378.0,41354
1639,3/28/2018,586,64.0,58076494.0,105497421.017,80607.0,257447.0,41880
1640,3/29/2018,544,65.0,58115782.0,105582011.017,84590.0,257501.0,39288
1641,3/30/2018,1006,147.0,58150566.0,105660836.017,78825.0,257584.0,34784
1642,3/31/2018,3856,151.0,58192345.0,105770235.017,109399.0,257701.0,41779
1643,4/1/2018,2363,264.0,58225493.0,105864275.017,94040.0,257811.0,33148
1644,4/2/2018,297,20.0,58247555.0,105914693.017,50418.0,257889.0,22062
1645,4/3/2018,189,21.0,58273438.0,105974170.017,59477.0,257942.0,25883
1646,4/4/2018,611,48.0,58310193.0,106054219.017,80049.0,258025.0,36755
1647,4/5/2018,972,112.0,58350007.0,106141601.017,87382.0,258086.0,39814
1648,4/6/2018,918,101.0,58385631.0,106225244.017,83643.0,258143.0,35624
1649,4/7/2018,1661,129.0,58418876.0,106305199.017,79955.0,258231.0,33245
1650,4/8/2018,1271,75.0,58447286.0,106372255.017,67056.0,258324.0,28410
1651,4/9/2018,614,62.0,58487795.0,106459867.017,87612.0,258423.0,40509
1652,4/10/2018,475,37.0,58530846.0,106549496.017,89629.0,258498.0,43051
1653,4/11/2018,894,114.0,58579458.0,106653577.017,104081.0,258599.0,48612
1654,4/12/2018,1095,146.0,58632626.0,106767977.017,114400.0,258754.0,53168
1655,4/13/2018,3168,262.0,58696129.0,106918871.017,150894.0,258926.0,63503
1656,4/14/2018,7643,346.0,58758724.0,107104103.017,185232.0,259171.0,62595
1657,4/15/2018,525,21.0,58779164.0,107162600.017,58497.0,259252.0,20440
1658,4/16/2018,452,31.0,58805452.0,107227884.017,65284.0,259344.0,26288
1659,4/17/2018,589,85.0,58850141.0,107332768.017,104884.0,259470.0,44689
1660,4/18/2018,996,152.0,58901251.0,107445432.017,112664.0,259583.0,51110
1661,4/19/2018,407,52.0,58939549.0,107525322.017,79890.0,259704.0,38298
1662,4/20/2018,1241,133.0,58986598.0,107627304.017,101982.0,259820.0,47049
